"gene","LFC_diesel_only_wald","padj_diesel_only_wald","LFC_salinity_only_wald","padj_salinity_only_wald","LFC_diesel_added_wald","padj_diesel_added_wald","LFC_salinity_added_wald","padj_salinity_added_wald","LFC_interactive_only_wald","padj_interactive_only_wald","LFC_combined_wald","padj_combined_wald","LFC_diesel_only_LRT","padj_diesel_only_LRT","LFC_salinity_only_LRT","padj_salinity_only_LRT","LFC_full_model_LRT","padj.x","LFC_interactive_only_LRT","padj.y"
"evm.TU.utg4207.27",-0.000186556563518734,0.999745842719034,-0.325911236816913,0.559431594754554,2.68187180410067,0.00229809977661179,3.8558695132285,6.43345420754941e-05,2.81720031641003,0.0234552859747577,1.87283683638536,0.0072995024602755,-1.51813670613685,0.999103041487149,-1.07307820948019,0.538746435646805,6.27283874439001,9.6959300244141e-06,6.27283874439001,0.0527647584502615
"evm.TU.utg4207.28",-5.58586530286278e-05,0.999745842719034,-0.339472561442769,0.546981321163369,0.12906934763271,0.769318718530103,0.109713306331153,0.880184722728051,0.0839813934882782,0.855266339142347,-0.0933405778653775,0.899742762885244,-0.531317597037215,0.999103041487149,-0.986433761619942,0.502481352409299,1.26715427430221,0.860874351356541,1.26715427430221,0.841316457742894
"evm.TU.utg4207.29",-0.000124985120320858,0.999745842719034,0.101798239182743,0.877976202867129,-1.97431833368279,0.00177738347589634,-1.35138067178265,0.0112092952349589,-0.370133357033897,0.284904424293383,-1.86596964388963,0.000732063860221855,-0.543197236687142,0.999103041487149,0.183639067611473,0.894792539825973,-2.14482838823075,0.00306403286236805,-2.14482838823075,0.292503298438438
"evm.TU.utg4231.1",0.000346536135386349,NA,0.852436233214999,0.0859588964915384,0.0883854123237784,NA,0.488793666416422,0.370901644290395,-0.046159173812755,0.891976196829669,1.4257130884082,0.0229554959362027,NA,NA,NA,NA,-1.77553531530241,0.166164863750897,-1.77553531530241,NA
"evm.TU.utg4231.2",-0.000147122234039594,0.999745842719034,-0.804348270630246,0.124484994345208,-0.624638613665996,0.0819160681014905,-2.43842919340976,0.0033166600018756,-0.081199799310614,0.79941753139668,-4.4863894889157,4.62318374891514e-05,-1.58069303690959,0.999103041487149,-2.73721595237073,0.206830438197476,-2.07005714406257,0.00548643880247102,-2.07005714406257,0.787254257911663
"evm.TU.utg4231.3",7.22049429535549e-05,0.999745842719034,0.463082415941813,0.331708728583585,0.25256969468783,0.586476100065213,0.78572109777697,0.10485336315947,0.0728098988383577,0.94174683310687,0.970829707244338,0.0418522951583785,0.242053493442616,0.999103041487149,0.734884199568976,0.296118133681567,0.380825907826682,0.0985271396628649,0.380825907826682,0.933331004228383
"evm.TU.utg4231.4",-0.000202252326757605,0.999745842719034,0.544975730816084,0.280113669235292,0.181612295266272,0.708989861249413,1.798000016168,0.00157102527461897,0.207145254411687,0.600881997146536,1.00249577254193,0.0595589953037498,-0.881699367865558,0.999103041487149,1.00436906507495,0.289475932355211,1.46429452548848,0.00488698378072112,1.46429452548848,0.584944795208475
"evm.TU.utg4231.5",-0.000150942784201856,0.999745842719034,0.864905456072803,0.0381386523087317,-0.134376403123142,0.808022992651774,0.98933516801839,0.0270783668493891,0.0202622685320661,0.988801537307639,0.668559773253943,0.144266696120256,-0.378941902701913,0.999103041487149,1.20172887105675,0.062161648356249,0.0895799721594159,0.00482546902150081,0.0895799721594159,0.987597215101691
"evm.TU.utg4231.6",-2.40113621022035e-05,0.999745842719034,-0.210677695345839,0.718583247666213,0.297883793923336,0.488921924903694,0.320874196161379,0.570432724770464,0.146684639668908,0.796505713155193,0.268182842680499,0.654265364693352,-0.0860941410351854,0.999103041487149,-0.393292682199107,0.724790965243604,0.925968736778874,0.704104498693766,0.925968736778874,0.777168159423674
"tRNAscan-SE.tRNA.utg4231.Ser(AGA).1",9.25171886317926e-06,0.999745842719034,1.24365850212533,0.0147268637933659,0.102162851372833,0.858450970447627,1.51974514668258,0.00521251142934832,0.0371658586694262,0.969819986780411,1.55323506086342,0.00425257112214933,0.0426458191883738,0.999103041487149,1.88078519256735,0.0214107251875033,0.264418935889278,0.000800944804270114,0.264418935889278,0.96560564110029
