candidate_id	matched_de_id	matched_candidate_column	contrast	direction	logfc	padj
utg2343.equina_smart_1869304.mrna6	utg2343.equina_smart_1869304.path6	gene_id	salinity_only_wald	up	1.06056257386292	0.00836024378262922
utg2343.equina_smart_1869304.mrna6	utg2343.equina_smart_1869304.path6	gene_id	salinity_only_LRT	up	1.37368371510491	0.0302873361089243
utg2343.equina_smart_1869304.mrna6	utg2343.equina_smart_1869304.path6	gene_id	full_model_LRT	down	-1.7515065253757	0.0107774579138084
evm.utg236.3	evm.TU.utg236.3	gene_id	salinity_added_wald	down	-1.72414396974249	0.0143150333988485
evm.utg236.3	evm.TU.utg236.3	gene_id	combined_wald	down	-2.10641682007228	0.00516681282107247
evm.utg236.3	evm.TU.utg236.3	gene_id	full_model_LRT	down	-1.8014378461456	0.0201187387916595
evm.utg2367.17	evm.TU.utg2367.17	gene_id	salinity_added_wald	up	2.89848263880471	0.000548073387106479
evm.utg2367.17	evm.TU.utg2367.17	gene_id	full_model_LRT	up	3.23070826360283	0.00633770899954539
evm.utg237.23	evm.TU.utg237.23	gene_id	salinity_added_wald	up	1.47796303336212	0.0125714293184151
evm.utg237.23	evm.TU.utg237.23	gene_id	combined_wald	up	1.50301096081724	0.0107134847995887
evm.utg245.10	evm.TU.utg245.10	gene_id	salinity_only_wald	down	-1.3909266222495	0.0234516826439383
evm.utg245.10	evm.TU.utg245.10	gene_id	combined_wald	down	-1.52818650964677	0.0193073900791361
evm.utg2526.13	evm.TU.utg2526.13	gene_id	combined_wald	up	1.46395321543358	0.0154925818699079
evm.utg26219.17	evm.TU.utg26219.17	gene_id	salinity_only_wald	up	1.63768400444059	0.00703407225346153
evm.utg26219.17	evm.TU.utg26219.17	gene_id	salinity_only_LRT	up	2.69169869875341	0.0087771638069011
evm.utg26219.17	evm.TU.utg26219.17	gene_id	full_model_LRT	down	-2.31449047920017	0.00141178230271423
evm.utg27318.17	evm.TU.utg27318.17	gene_id	combined_wald	up	1.52078922507782	0.0203844585592629
evm.utg27318.17	evm.TU.utg27318.17	gene_id	full_model_LRT	up	1.2242390739386	0.0479291101101829
evm.utg2838.10	evm.TU.utg2838.10	gene_id	salinity_only_wald	up	2.21264999958979	0.000541648378479686
evm.utg2838.10	evm.TU.utg2838.10	gene_id	salinity_added_wald	up	1.37116104604954	0.0200389072838718
evm.utg2838.10	evm.TU.utg2838.10	gene_id	combined_wald	up	1.29487305906807	0.0254360057052341
evm.utg2838.10	evm.TU.utg2838.10	gene_id	salinity_only_LRT	up	3.08370255878994	0.00241586916234132
evm.utg2869.2	evm.TU.utg2869.2	gene_id	salinity_added_wald	up	1.07897076371008	0.0238767924881721
evm.utg2869.2	evm.TU.utg2869.2	gene_id	combined_wald	up	1.09798609286483	0.0204568157586384
evm.utg2969.10	evm.TU.utg2969.10	gene_id	salinity_added_wald	down	-1.56205625291029	0.0209325241960782
evm.utg2969.10	evm.TU.utg2969.10	gene_id	combined_wald	down	-2.92664346725016	0.00132971560238257
evm.utg2969.10	evm.TU.utg2969.10	gene_id	full_model_LRT	down	-1.52414185017728	0.0131320969452059
evm.utg298.91	evm.TU.utg298.91	gene_id	salinity_only_LRT	up	4.14939361494443	0.00172773316611892
evm.utg298.91	evm.TU.utg298.91	gene_id	full_model_LRT	down	-4.2303665860878	0.000201425366652668
evm.utg300.72	evm.TU.utg300.72	gene_id	salinity_only_wald	down	-1.97669519581073	0.0021217729805343
evm.utg300.72	evm.TU.utg300.72	gene_id	combined_wald	down	-1.61691986557992	0.00903395490035194
evm.utg300.72	evm.TU.utg300.72	gene_id	salinity_only_LRT	down	-3.03810595317778	0.011175032959262
evm.utg300.72	evm.TU.utg300.72	gene_id	full_model_LRT	up	1.53352192011173	0.00242902025851821
evm.utg3019.44	evm.TU.utg3019.44	gene_id	salinity_only_LRT	down	-1.01726784630262	0.0290463920539835
evm.utg30548.2	evm.TU.utg30548.2	gene_id	salinity_added_wald	up	1.87880160724125	0.00925942943309172
evm.utg30548.2	evm.TU.utg30548.2	gene_id	salinity_only_LRT	up	2.23017291415511	0.0335935632425598
evm.utg30548.2	evm.TU.utg30548.2	gene_id	full_model_LRT	up	1.62885030241647	0.000607270030462496
utg30548.equina_smart_1869304.mrna1	utg30548.equina_smart_1869304.path1	gene_id	salinity_only_LRT	up	1.30430107221921	0.0405639758977105
utg30548.equina_smart_1869304.mrna1	utg30548.equina_smart_1869304.path1	gene_id	full_model_LRT	down	-1.66051636966948	0.00910873881527079
evm.utg3158.51	evm.TU.utg3158.51	gene_id	salinity_only_wald	down	-2.26871064636979	0.0030694480660417
evm.utg3158.51	evm.TU.utg3158.51	gene_id	salinity_added_wald	down	-2.12854535367794	0.0056936278830683
evm.utg3158.51	evm.TU.utg3158.51	gene_id	combined_wald	down	-1.86639156725947	0.00866964302205763
evm.utg3158.51	evm.TU.utg3158.51	gene_id	salinity_only_LRT	down	-4.51153204812679	0.0350938474206618
evm.utg3159.6	evm.TU.utg3159.6	gene_id	salinity_added_wald	up	1.12709346486957	0.033107974022276
evm.utg320.138	evm.TU.utg320.138	gene_id	diesel_added_wald	down	-1.84431873556181	0.0027432346512565
evm.utg320.138	evm.TU.utg320.138	gene_id	full_model_LRT	down	-1.6435326137188	0.000291265371524707
evm.utg320.144	evm.TU.utg320.144	gene_id	salinity_added_wald	down	-1.45432090879627	0.0200389072838718
evm.utg320.144	evm.TU.utg320.144	gene_id	combined_wald	down	-1.43679452530866	0.019705247864795
evm.utg324.134	evm.TU.utg324.134	gene_id	combined_wald	down	-1.01904394820265	0.0245723569651769
evm.utg324.135	evm.TU.utg324.135	gene_id	combined_wald	down	-1.09974484325462	0.0155742316725096
evm.utg324.85	evm.TU.utg324.85	gene_id	combined_wald	up	1.12685827655199	0.00116084474901079
evm.utg3409.24	evm.TU.utg3409.24	gene_id	salinity_only_wald	down	-1.07132160222035	0.00380566239806618
evm.utg3409.24	evm.TU.utg3409.24	gene_id	salinity_only_LRT	down	-1.34230414453554	0.00796017757822399
evm.utg34135.6	evm.TU.utg34135.6	gene_id	salinity_added_wald	up	1.17975189218678	0.0383226591934169
evm.utg34135.6	evm.TU.utg34135.6	gene_id	combined_wald	up	1.22267619963836	0.0314727949824413
evm.utg34572.2	evm.TU.utg34572.2	gene_id	salinity_added_wald	up	1.31026124386441	0.0321880854589856
evm.utg34572.2	evm.TU.utg34572.2	gene_id	combined_wald	up	1.20875060349218	0.0429563256354756
evm.utg34572.2	evm.TU.utg34572.2	gene_id	full_model_LRT	up	2.11902128594033	0.0306362756087651
evm.utg34691.20	evm.TU.utg34691.20	gene_id	salinity_only_wald	down	-1.47813902474309	0.0135571742362042
evm.utg34691.20	evm.TU.utg34691.20	gene_id	salinity_only_LRT	down	-2.64383719409789	0.0276859349771868
evm.utg35997.7	evm.TU.utg35997.7	gene_id	combined_wald	up	1.5227803390792	0.0192427436480335
evm.utg35997.7	evm.TU.utg35997.7	gene_id	full_model_LRT	up	1.26664357483615	0.0369965556681647
utg372.evm.utg1290.21.mrna1	utg372.evm.utg1290.21.path1	gene_id	salinity_only_wald	up	2.38471384358032	1.86723445573042e-08
utg372.evm.utg1290.21.mrna1	utg372.evm.utg1290.21.path1	gene_id	salinity_added_wald	up	1.38394988658974	0.00117069991642868
utg372.evm.utg1290.21.mrna1	utg372.evm.utg1290.21.path1	gene_id	combined_wald	up	1.47747956435834	0.000533945177622296
utg372.evm.utg1290.21.mrna1	utg372.evm.utg1290.21.path1	gene_id	salinity_only_LRT	up	2.64084166754283	1.8335520341463e-07
evm.utg372.6	evm.TU.utg372.6	gene_id	full_model_LRT	down	-1.62327461008826	0.0146701918236072
evm.utg378.102	evm.TU.utg378.102	gene_id	salinity_added_wald	down	-1.83834063098474	0.000782682632187052
evm.utg378.102	evm.TU.utg378.102	gene_id	combined_wald	down	-1.81034301249608	0.000840555717722335
evm.utg378.102	evm.TU.utg378.102	gene_id	full_model_LRT	down	-1.2827834875227	0.00190480598217245
evm.utg3827.5	evm.TU.utg3827.5	gene_id	salinity_added_wald	down	-2.2153825048097	0.00488018074269546
evm.utg3827.5	evm.TU.utg3827.5	gene_id	full_model_LRT	down	-4.68348463490092	0.0473384806568607
evm.utg386.27	evm.TU.utg386.27	gene_id	salinity_added_wald	down	-1.49803719499636	0.000218492593121975
evm.utg386.27	evm.TU.utg386.27	gene_id	combined_wald	down	-1.13302582084568	0.00513340321153245
evm.utg386.27	evm.TU.utg386.27	gene_id	salinity_only_LRT	down	-1.13994420600849	0.00625227905481571
evm.utg3870.4	evm.TU.utg3870.4	gene_id	salinity_only_LRT	up	1.19814986677737	0.0169270070063711
evm.utg3870.4	evm.TU.utg3870.4	gene_id	full_model_LRT	down	-1.42877122836237	0.010959890877849
evm.utg3872.52	evm.TU.utg3872.52	gene_id	salinity_only_wald	up	2.3464004494904	0.00216604902330821
evm.utg3872.52	evm.TU.utg3872.52	gene_id	salinity_added_wald	up	1.51182941385778	0.0218582282699822
evm.utg3872.52	evm.TU.utg3872.52	gene_id	combined_wald	up	2.04815996654291	0.00510623004360294
evm.utg3872.52	evm.TU.utg3872.52	gene_id	salinity_only_LRT	up	4.25027941897817	0.010746153510078
evm.utg3872.52	evm.TU.utg3872.52	gene_id	full_model_LRT	down	-1.02508960099872	0.000912285677230174
evm.utg3876.36	evm.TU.utg3876.36	gene_id	salinity_added_wald	up	1.27825775749785	0.0236926423795569
evm.utg3899.22	evm.TU.utg3899.22	gene_id	salinity_only_wald	up	2.07862112359186	2.65803142473093e-05
evm.utg3899.22	evm.TU.utg3899.22	gene_id	salinity_added_wald	up	2.22404262720195	1.64566903867993e-05
evm.utg3899.22	evm.TU.utg3899.22	gene_id	combined_wald	up	1.80880903102262	0.000269987930969068
evm.utg3899.22	evm.TU.utg3899.22	gene_id	salinity_only_LRT	up	2.47691440519929	5.47294826823233e-05
evm.utg3913.36	evm.TU.utg3913.36	gene_id	salinity_only_wald	down	-1.24816969047976	0.00207954191737195
evm.utg3913.36	evm.TU.utg3913.36	gene_id	combined_wald	down	-1.11951705784884	0.00840052705354535
evm.utg3913.36	evm.TU.utg3913.36	gene_id	salinity_only_LRT	down	-1.58401799639573	0.00391731162870195
evm.utg395.12	evm.TU.utg395.12	gene_id	salinity_only_wald	down	-1.36627072401267	0.0220755506035553
evm.utg395.12	evm.TU.utg395.12	gene_id	salinity_only_LRT	down	-4.81871639852161	0.0318470437690694
utg3980.evm.utg372.6.mrna2	utg3980.evm.utg372.6.path2	gene_id	full_model_LRT	down	-1.65308625629825	0.0138567372516577
utg401.equina_smart_170331.mrna10	utg401.equina_smart_170331.path10	gene_id	combined_wald	down	-1.32595282602407	0.0242693331228754
evm.utg4082.69	evm.TU.utg4082.69	gene_id	salinity_added_wald	down	-2.73026622808998	0.000633213278568551
evm.utg4082.69	evm.TU.utg4082.69	gene_id	combined_wald	down	-2.76803287950054	0.000450233870420507
evm.utg4082.69	evm.TU.utg4082.69	gene_id	full_model_LRT	down	-1.86609302788433	0.00100506891454821
evm.utg4082.70	evm.TU.utg4082.70	gene_id	salinity_added_wald	down	-2.9996681727903	0.000164449427927702
evm.utg4082.70	evm.TU.utg4082.70	gene_id	combined_wald	down	-2.90572942734085	0.000175584014616915
evm.utg4082.70	evm.TU.utg4082.70	gene_id	full_model_LRT	down	-2.14012307838531	0.000360868143571809
evm.utg413.14	evm.TU.utg413.14	gene_id	diesel_added_wald	down	-1.01863592227447	0.020204781370932
evm.utg413.14	evm.TU.utg413.14	gene_id	salinity_added_wald	down	-1.50550495147393	0.00252529771533838
evm.utg413.14	evm.TU.utg413.14	gene_id	combined_wald	down	-1.62282070674101	0.00116084474901079
evm.utg413.14	evm.TU.utg413.14	gene_id	full_model_LRT	down	-1.72230696604755	0.00678121888970149
evm.utg413.22	evm.TU.utg413.22	gene_id	combined_wald	down	-1.28553821176459	0.0114411086854265
evm.utg4130.11	evm.TU.utg4130.11	gene_id	diesel_added_wald	down	-1.17212294708838	0.0238063306132934
evm.utg4130.11	evm.TU.utg4130.11	gene_id	full_model_LRT	down	-1.44681629293518	0.0085632085954701
evm.utg41344.7	evm.TU.utg41344.7	gene_id	full_model_LRT	up	3.32488785496485	0.0163241069562329
evm.utg4155.5	evm.TU.utg4155.5	gene_id	salinity_added_wald	up	1.27224695603112	0.00933468173556604
evm.utg417.27	evm.TU.utg417.27	gene_id	diesel_added_wald	down	-1.20569617372841	0.0239051842985533
evm.utg417.27	evm.TU.utg417.27	gene_id	salinity_added_wald	down	-1.55256086506583	0.0183349325738418
evm.utg4172.40	evm.TU.utg4172.40	gene_id	salinity_added_wald	up	1.07458167244733	0.0124473695314541
evm.utg4172.40	evm.TU.utg4172.40	gene_id	combined_wald	up	1.61324102143043	0.000167710259427373
evm.utg420.30	evm.TU.utg420.30	gene_id	salinity_only_wald	down	-2.02426635421126	0.00236056523033974
evm.utg420.30	evm.TU.utg420.30	gene_id	salinity_added_wald	down	-2.82211703077251	0.000243973625790292
evm.utg420.30	evm.TU.utg420.30	gene_id	combined_wald	down	-2.05989307486064	0.0024770331424167
evm.utg420.30	evm.TU.utg420.30	gene_id	salinity_only_LRT	down	-3.23809006770849	0.00908370613967181
evm.utg420.38	evm.TU.utg420.38	gene_id	salinity_only_wald	down	-1.01020271708092	0.00906409381652529
evm.utg420.38	evm.TU.utg420.38	gene_id	salinity_added_wald	down	-1.12822876440984	0.00626519108214397
evm.utg420.38	evm.TU.utg420.38	gene_id	combined_wald	down	-1.1530028424913	0.0049129882500606
evm.utg420.38	evm.TU.utg420.38	gene_id	salinity_only_LRT	down	-1.30901359102559	0.0189616970054596
evm.utg420.78	evm.TU.utg420.78	gene_id	diesel_added_wald	up	1.03837444421431	0.0108500205994657
evm.utg420.78	evm.TU.utg420.78	gene_id	salinity_added_wald	up	1.44659788172912	0.000921536782782796
evm.utg420.78	evm.TU.utg420.78	gene_id	combined_wald	up	2.02883433006586	4.78690708362124e-06
evm.utg420.78	evm.TU.utg420.78	gene_id	full_model_LRT	up	1.06820866077332	2.16895431178112e-06
evm.utg4271.60	evm.TU.utg4271.60	gene_id	salinity_only_wald	up	1.18319120776861	0.0219415785140572
evm.utg4271.60	evm.TU.utg4271.60	gene_id	salinity_added_wald	up	1.43061425241716	0.0100906348616707
evm.utg4271.60	evm.TU.utg4271.60	gene_id	salinity_only_LRT	up	1.8748053645434	0.0437862085911177
evm.utg4271.72	evm.TU.utg4271.72	gene_id	salinity_added_wald	down	-2.07320889775387	0.00495516676190041
evm.utg4271.72	evm.TU.utg4271.72	gene_id	combined_wald	down	-1.84984478393468	0.00770516434597007
evm.utg4271.72	evm.TU.utg4271.72	gene_id	full_model_LRT	down	-1.95027205337321	0.0212255776672663
evm.utg4271.9	evm.TU.utg4271.9	gene_id	salinity_only_wald	up	1.7799153347981	0.000125280552914847
evm.utg4271.9	evm.TU.utg4271.9	gene_id	salinity_added_wald	up	1.26546353345912	0.00739015111243257
evm.utg4271.9	evm.TU.utg4271.9	gene_id	combined_wald	up	1.12960893052063	0.0156104061548632
evm.utg4271.9	evm.TU.utg4271.9	gene_id	salinity_only_LRT	up	2.17348149989173	0.00241589696556586
evm.utg432.89	evm.TU.utg432.89	gene_id	salinity_only_wald	up	1.2827310697292	0.0262841285091198
evm.utg4328.5	evm.TU.utg4328.5	gene_id	salinity_added_wald	down	-1.13769218557478	0.0487401042344709
utg4428.equina_smart_1869304.mrna2	utg4428.equina_smart_1869304.path2	gene_id	salinity_only_wald	up	1.19175969329312	0.00216622966062386
utg4428.equina_smart_1869304.mrna2	utg4428.equina_smart_1869304.path2	gene_id	salinity_only_LRT	up	1.47718456098062	0.0189950456682072
utg4428.equina_smart_1869304.mrna2	utg4428.equina_smart_1869304.path2	gene_id	full_model_LRT	down	-1.68543905530313	0.00143674554338419
evm.utg4455.49	evm.TU.utg4455.49	gene_id	salinity_only_LRT	up	1.08430995819905	0.0233022081928029
evm.utg4455.68	evm.TU.utg4455.68	gene_id	full_model_LRT	down	-1.41068843153322	0.0496194416368525
utg4604.evm.utg1290.21.mrna4	utg4604.evm.utg1290.21.path4	gene_id	salinity_only_wald	up	2.30509560464485	1.19096797332598e-07
utg4604.evm.utg1290.21.mrna4	utg4604.evm.utg1290.21.path4	gene_id	salinity_added_wald	up	1.4757909738301	0.000736665440284741
utg4604.evm.utg1290.21.mrna4	utg4604.evm.utg1290.21.path4	gene_id	combined_wald	up	1.44827945559596	0.00087625714744035
utg4604.evm.utg1290.21.mrna4	utg4604.evm.utg1290.21.path4	gene_id	salinity_only_LRT	up	2.57998459765804	5.01981160584057e-07
evm.utg463.5	evm.TU.utg463.5	gene_id	salinity_added_wald	up	1.26233886136068	0.0316744947755615
evm.utg4665.28	evm.TU.utg4665.28	gene_id	salinity_only_wald	down	-1.26838423137686	0.00486921843199431
evm.utg4665.28	evm.TU.utg4665.28	gene_id	salinity_added_wald	down	-3.03825929418253	3.03917743047083e-09
evm.utg4665.28	evm.TU.utg4665.28	gene_id	combined_wald	down	-2.42977961218025	1.06784559108796e-06
evm.utg4665.28	evm.TU.utg4665.28	gene_id	salinity_only_LRT	down	-1.71867757343051	0.00847489190319296
evm.utg4665.28	evm.TU.utg4665.28	gene_id	full_model_LRT	down	-1.66576855321078	4.13679916136301e-09
evm.utg48.62	evm.TU.utg48.62	gene_id	diesel_added_wald	down	-1.42381665929172	0.00609572057644489
evm.utg48.62	evm.TU.utg48.62	gene_id	full_model_LRT	down	-1.33693059260844	0.000574172140909134
evm.utg514.7	evm.TU.utg514.7	gene_id	salinity_only_wald	down	-1.35748244432133	0.0212185926504034
evm.utg514.7	evm.TU.utg514.7	gene_id	combined_wald	down	-1.3574720227391	0.0262418288229505
evm.utg514.7	evm.TU.utg514.7	gene_id	full_model_LRT	up	1.7318220188903	0.0196000485184383
evm.utg5184.1	evm.TU.utg5184.1	gene_id	salinity_added_wald	up	1.36412220411174	0.0273470629280341
evm.utg5184.1	evm.TU.utg5184.1	gene_id	full_model_LRT	up	1.36473532574442	0.0466579679397206
evm.utg5184.5	evm.TU.utg5184.5	gene_id	salinity_added_wald	up	1.34201991548828	0.0221302451305854
evm.utg522.16	evm.TU.utg522.16	gene_id	combined_wald	down	-1.41360735138935	0.0264970738398595
evm.utg52295.3	evm.TU.utg52295.3	gene_id	salinity_added_wald	up	1.89884689716097	0.00993406067404107
evm.utg52295.3	evm.TU.utg52295.3	gene_id	full_model_LRT	up	3.70325428301728	0.0322423103080288
evm.utg535.11	evm.TU.utg535.11	gene_id	salinity_only_wald	down	-2.51371268472374	4.29426847779808e-07
evm.utg535.11	evm.TU.utg535.11	gene_id	salinity_added_wald	down	-2.04682391997147	4.74862396406963e-05
evm.utg535.11	evm.TU.utg535.11	gene_id	combined_wald	down	-1.95646236871749	8.68765026918961e-05
evm.utg535.11	evm.TU.utg535.11	gene_id	salinity_only_LRT	down	-2.91098998194229	3.78205055452027e-06
evm.utg536.27	evm.TU.utg536.27	gene_id	salinity_added_wald	up	1.42144051804082	0.0124473695314541
evm.utg536.27	evm.TU.utg536.27	gene_id	combined_wald	up	1.51512466906134	0.00790833069242334
evm.utg5370.2	evm.TU.utg5370.2	gene_id	salinity_added_wald	down	-1.5265569683587	0.00165662343474152
evm.utg5370.2	evm.TU.utg5370.2	gene_id	combined_wald	down	-1.23187622175165	0.00996524759554944
evm.utg540.62	evm.TU.utg540.62	gene_id	salinity_only_wald	down	-1.50526113668125	0.00298191380332003
evm.utg540.62	evm.TU.utg540.62	gene_id	salinity_only_LRT	down	-2.07811434485949	0.00220254066448254
evm.utg540.62	evm.TU.utg540.62	gene_id	full_model_LRT	up	1.40005879742446	0.0132553795492297
evm.utg5414.28	evm.TU.utg5414.28	gene_id	salinity_only_wald	down	-1.65861439176666	0.00670825107386948
evm.utg5414.28	evm.TU.utg5414.28	gene_id	combined_wald	down	-1.48486826129915	0.0147496347259016
evm.utg5414.28	evm.TU.utg5414.28	gene_id	salinity_only_LRT	down	-2.7496679579791	0.0171511812642256
evm.utg55781.3	evm.TU.utg55781.3	gene_id	full_model_LRT	down	-1.45747526596809	0.0105538615978043
evm.utg55781.5	evm.TU.utg55781.5	gene_id	salinity_only_LRT	up	1.06218009061433	0.000580683088933433
evm.utg55781.6	evm.TU.utg55781.6	gene_id	salinity_added_wald	down	-1.26177392453211	0.00315325465763669
evm.utg55781.6	evm.TU.utg55781.6	gene_id	combined_wald	down	-1.76223496702164	4.07059263987834e-05
evm.utg564.64	evm.TU.utg564.64	gene_id	salinity_added_wald	down	-1.62997088603945	0.00285862057540254
evm.utg564.64	evm.TU.utg564.64	gene_id	combined_wald	down	-1.98599804766529	0.00039513615477086
evm.utg564.77	evm.TU.utg564.77	gene_id	salinity_added_wald	up	1.28868282650578	0.0240355680094876
evm.utg564.77	evm.TU.utg564.77	gene_id	combined_wald	up	1.14673419737771	0.0403156251368431
evm.utg567.2	evm.TU.utg567.2	gene_id	salinity_added_wald	up	1.18422251154468	0.00916278974691419
evm.utg567.2	evm.TU.utg567.2	gene_id	full_model_LRT	up	1.26631504337462	0.0406602529701311
evm.utg577.31	evm.TU.utg577.31	gene_id	salinity_added_wald	down	-2.98513481384518	0.00142005360853152
evm.utg577.31	evm.TU.utg577.31	gene_id	combined_wald	down	-1.7009266184473	0.0131984201764257
evm.utg577.31	evm.TU.utg577.31	gene_id	full_model_LRT	down	-3.30407124160234	0.00785571190607148
evm.utg579.90	evm.TU.utg579.90	gene_id	salinity_only_wald	down	-1.80845368065025	1.84040489746253e-05
evm.utg579.90	evm.TU.utg579.90	gene_id	salinity_added_wald	down	-2.01299976572383	4.00004309005134e-06
evm.utg579.90	evm.TU.utg579.90	gene_id	combined_wald	down	-1.57483998262203	0.000245442840786883
evm.utg579.90	evm.TU.utg579.90	gene_id	salinity_only_LRT	down	-2.12000321260655	2.94568926794003e-05
evm.utg580.28	evm.TU.utg580.28	gene_id	salinity_added_wald	up	2.53086645271257	0.00306929272012068
evm.utg580.28	evm.TU.utg580.28	gene_id	full_model_LRT	up	4.83159389035998	0.0065820899962293
evm.utg594.23	evm.TU.utg594.23	gene_id	salinity_only_wald	down	-1.16052955113511	0.044724150122995
evm.utg5950.92	evm.TU.utg5950.92	gene_id	salinity_only_wald	down	-1.1268817867964	0.0317282833377693
evm.utg5950.92	evm.TU.utg5950.92	gene_id	salinity_only_LRT	down	-5.53933159690342	0.0321288191481443
evm.utg59616.5	evm.TU.utg59616.5	gene_id	salinity_added_wald	down	-1.32409188760373	0.00870524918133674
evm.utg59616.5	evm.TU.utg59616.5	gene_id	full_model_LRT	down	-1.24932862458876	0.0324703374562961
evm.utg60619.1	evm.TU.utg60619.1	gene_id	diesel_added_wald	down	-1.43440413752888	0.00676255664362863
evm.utg60619.1	evm.TU.utg60619.1	gene_id	full_model_LRT	down	-1.36933870208836	0.000704093607639549
evm.utg6446.12	evm.TU.utg6446.12	gene_id	salinity_added_wald	down	-2.21352333261765	0.00358648333533899
evm.utg6446.12	evm.TU.utg6446.12	gene_id	combined_wald	down	-2.80060062962379	0.000682057402046458
evm.utg6446.12	evm.TU.utg6446.12	gene_id	salinity_only_LRT	down	-2.11646199321924	0.0302873361089243
evm.utg6446.12	evm.TU.utg6446.12	gene_id	full_model_LRT	down	-1.83134956440744	0.00338878891214312
evm.utg6459.1	evm.TU.utg6459.1	gene_id	salinity_only_wald	down	-2.22640320105432	0.00408735262438546
evm.utg6459.1	evm.TU.utg6459.1	gene_id	salinity_added_wald	down	-5.80873606377172	1.70297899291476e-05
evm.utg6459.1	evm.TU.utg6459.1	gene_id	combined_wald	down	-5.59847756221264	1.38322086797578e-05
evm.utg6459.1	evm.TU.utg6459.1	gene_id	salinity_only_LRT	down	-5.22243043823982	0.0312007878225979
evm.utg6459.1	evm.TU.utg6459.1	gene_id	full_model_LRT	down	-2.50693374911927	0.00039394696292422
evm.utg6781.20	evm.TU.utg6781.20	gene_id	salinity_only_wald	down	-1.16783326300262	0.017603162093672
evm.utg6781.20	evm.TU.utg6781.20	gene_id	salinity_only_LRT	down	-1.76399897959545	0.0350797464571468
evm.utg6821.5	evm.TU.utg6821.5	gene_id	salinity_added_wald	down	-1.55540272247172	0.0121536277138151
evm.utg6821.5	evm.TU.utg6821.5	gene_id	combined_wald	down	-1.56189865652659	0.0109235728113186
evm.utg6821.5	evm.TU.utg6821.5	gene_id	full_model_LRT	down	-1.48302715731774	0.0431544832634165
evm.utg695.7	evm.TU.utg695.7	gene_id	salinity_added_wald	down	-1.38700255294614	0.0315024269078876
utg7.equina_smart_1359323.mrna9	utg7.equina_smart_1359323.path9	gene_id	salinity_added_wald	down	-1.43217195920052	0.00598205593558905
utg7.equina_smart_1359323.mrna9	utg7.equina_smart_1359323.path9	gene_id	combined_wald	down	-1.28301331049866	0.0124711935873054
utg7.equina_smart_1359323.mrna9	utg7.equina_smart_1359323.path9	gene_id	full_model_LRT	down	-1.50487211122097	0.0315073612131221
evm.utg7008.10	evm.TU.utg7008.10	gene_id	salinity_added_wald	up	1.71973386081239	0.0112984930401112
evm.utg7042.1	evm.TU.utg7042.1	gene_id	full_model_LRT	down	-2.5316373022577	0.0427757230585262
evm.utg7066.37	evm.TU.utg7066.37	gene_id	salinity_only_wald	up	1.30204852922001	0.00132310747913043
evm.utg7066.37	evm.TU.utg7066.37	gene_id	salinity_added_wald	up	2.00282172988237	3.44229983190054e-06
evm.utg7066.37	evm.TU.utg7066.37	gene_id	combined_wald	up	2.17098187052273	4.87392296775067e-07
evm.utg7066.37	evm.TU.utg7066.37	gene_id	salinity_only_LRT	up	1.62160949019897	0.00442174958409887
evm.utg7127.50	evm.TU.utg7127.50	gene_id	salinity_only_wald	down	-1.37877351412274	0.00494750145953792
evm.utg7127.50	evm.TU.utg7127.50	gene_id	salinity_added_wald	down	-1.40581836160995	0.00598860677577523
evm.utg7127.50	evm.TU.utg7127.50	gene_id	combined_wald	down	-1.89991053192301	0.000309880569061448
evm.utg7127.50	evm.TU.utg7127.50	gene_id	salinity_only_LRT	down	-1.93139754627043	0.0105923617904274
evm.utg7179.1	evm.TU.utg7179.1	gene_id	salinity_added_wald	down	-1.07710390749445	0.00340658649959577
evm.utg7179.1	evm.TU.utg7179.1	gene_id	salinity_only_LRT	down	-1.06207420597761	0.0105667678408684
evm.utg73.130	evm.TU.utg73.130	gene_id	diesel_added_wald	down	-1.25777382316748	0.00900361796165192
evm.utg73.130	evm.TU.utg73.130	gene_id	full_model_LRT	down	-2.09841045514206	0.0108566072666142
evm.utg735.6	evm.TU.utg735.6	gene_id	full_model_LRT	down	-1.56013498937557	0.0428368299063666
evm.utg736.38	evm.TU.utg736.38	gene_id	salinity_added_wald	down	-1.27403037926601	0.00145067049268909
evm.utg736.38	evm.TU.utg736.38	gene_id	combined_wald	down	-1.04608801179256	0.0091226769380464
evm.utg736.38	evm.TU.utg736.38	gene_id	full_model_LRT	down	-1.11260396882477	0.00702111785524219
evm.utg7595.10	evm.TU.utg7595.10	gene_id	salinity_added_wald	up	1.26411803299328	0.00884693504527803
evm.utg7595.10	evm.TU.utg7595.10	gene_id	combined_wald	up	1.02935011350168	0.0312424537228704
evm.utg761.24	evm.TU.utg761.24	gene_id	salinity_added_wald	down	-1.68190547606405	0.00202898946867066
evm.utg761.24	evm.TU.utg761.24	gene_id	combined_wald	down	-1.53871476269932	0.00408589721521765
evm.utg761.24	evm.TU.utg761.24	gene_id	full_model_LRT	down	-1.43759802274161	0.00830865766868341
evm.utg7616.2	evm.TU.utg7616.2	gene_id	diesel_added_wald	down	-1.59794081046291	0.00393638401657983
evm.utg7616.2	evm.TU.utg7616.2	gene_id	full_model_LRT	down	-1.28890320062098	0.000245441025515793
evm.utg7769.6	evm.TU.utg7769.6	gene_id	salinity_added_wald	up	2.79719418591379	0.00061523501787911
